24.210841 , -110.305163
24.197897 , -110.305568
24.183843 , -110.306785
24.170157 , -110.318949
24.156469 , -110.327869
24.149440 , -110.342465
24.138340 , -110.353818
24.122799 , -110.353818
24.116508 , -110.365982
24.108736 , -110.354364
24.183473 , -110.331923
24.181993 , -110.344898
24.180514 , -110.365171
